org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus,sports,location_name,location_address
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,lasnamäe kergejõustikuhall,"punane tn 45, lasnamäe linnaosa, tallinna linn, harju maakond"
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,nõmme spordikeskuse tervise- ja suusarajad,"külmallika tn 15, nõmme linnaosa, tallinn, harju maakond"
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,pirita spordikeskuse tervise- ja suusarajad,"rummu tee 3, pirita linnaosa, tallinna linn, harju maakond"
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,reiu-raeküla liikumisrajad ja jõulinnak,"pärnu-ikla raudtee, reiu küla, häädemeeste vald, pärnu maakond"
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,tallinna kergejõustikuhall,"herne tn 30, kesklinna linnaosa, tallinn, harju maakond"
7529,mtü treeningpluss,80602500,harjumaa,37,harku,198,59.418898277264,24.408360843179,"kergejõustik, tervisejooks ja -kõnd",tabasalu spordikompleksi staadion,"kooli tn 13, tabasalu alevik, harku vald, harju maakond"
7529,mtü treeningpluss,80602500,harjumaa,37,harku,198,59.418898277264,24.408360843179,"kergejõustik, tervisejooks ja -kõnd",vääna-jõesuu kooli staadion ja spordiväljakud,"hiie tee 21, vääna-jõesuu küla, harku vald, harju maakond"
7529,mtü treeningpluss,80602500,harjumaa,37,harku,198,59.418898277264,24.408360843179,"kergejõustik, tervisejooks ja -kõnd",vääna-jõesuu kooli staadion ja spordiväljakud,"hiie tee 21, vääna-jõesuu küla, harku vald, harju maakond"
5394,mtü triathlon estonia,80379203,harjumaa,37,keila,296,59.305914833219,24.42574528665,triatlon,keila tervisekeskus,"paldiski mnt 17, keila linn, harju maakond"
5394,mtü triathlon estonia,80379203,harjumaa,37,keila,296,59.305914833219,24.42574528665,triatlon,keila terviserajad,"ehitajate tee 13, keila linn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,audentese spordikeskuse spordihoone,"tondi tn 84, kristiine linnaosa, tallinna linn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,audentese spordikeskuse ujula ja spordisaalid,"tondi tn 84, kristiine linnaosa, tallinna linn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,aura keskus,"turu tn 10, tartu linn, tartu linn, tartu maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,lasnamäe kergejõustikuhall,"punane tn 45, lasnamäe linnaosa, tallinna linn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,myfitness tartu kesklinn,"küüni tn 7, tartu linn, tartu linn, tartu maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,nõmme spordikeskuse tervise- ja suusarajad,"külmallika tn 15, nõmme linnaosa, tallinn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,sõle spordikeskus,"sõle tn 40a, põhja-tallinna linnaosa, tallinn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,tallinna 21. kooli spordisaalid ja ujula,"raua tn 6, kesklinna linnaosa, tallinna linn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,tallinna saksa gümnaasiumi ujula,"j. sütiste tee 20, mustamäe linnaosa, tallinna linn, harju maakond"
1876,mtü triatloniklubi 21. cc,80023357,harjumaa,37,tallinn,784,59.43858139174,24.727793592774,triatlon,tartu ülikooli spordihoone,"ujula tn 4, tartu linn, tartu linn, tartu maakond"
4633,mtü trikit,80341838,harjumaa,37,tallinn,784,59.436171148607,24.776142931487,muud spordialad,harkujärve põhikooli spordihoone,"j. venteri tee 2a, harkujärve küla, harku vald, harju maakond"
4633,mtü trikit,80341838,harjumaa,37,tallinn,784,59.436171148607,24.776142931487,muud spordialad,ristiku põhikooli spordisaal,"ristiku tn 69, põhja-tallinna linnaosa, tallinna linn, harju maakond"
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,anne kanal,pikk tn 65
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,anne kanali tervisejooksu- ja rollerirajad,"pikk tn 65, tartu linn, tartu linn, tartu maakond"
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,aura keskus,"turu tn 10, tartu linn, tartu linn, tartu maakond"
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,kalevspa veekeskuse ujula,"aia tn 18, kesklinna linnaosa, tallinna linn, harju maakond"
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,myfitness tartu kesklinn,"küüni tn 7, tartu linn, tartu linn, tartu maakond"
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,nõmme spordikeskuse tervise- ja suusarajad,"külmallika tn 15, nõmme linnaosa, tallinn, harju maakond"
3660,mtü trismile,80306084,tartumaa,79,tartu linn,793,58.347256018298,26.732176351035,triatlon,"tallinna spordihall, nõmme ujula","vabaduse pst 156, nõmme linnaosa, tallinn, harju maakond"
1877,mtü tsirkusestuudio folie,80222080,harjumaa,37,tallinn,784,59.444945506054,24.729683639264,võimlemine,nõmme maja tsirkusesaal,"valdeku tn 13, nõmme linnaosa, tallinna linn, harju maakond"
1877,mtü tsirkusestuudio folie,80222080,harjumaa,37,tallinn,784,59.444945506054,24.729683639264,võimlemine,nõmme valdeku tn saun-spordihoone,"valdeku tn 15, nõmme linnaosa, tallinna linn, harju maakond"
1877,mtü tsirkusestuudio folie,80222080,harjumaa,37,tallinn,784,59.444945506054,24.729683639264,võimlemine,salme kultuurikeskus,"salme 12, tallinn"
5929,mtü ttü korvpallikool,80407425,harjumaa,37,tallinn,784,59.393538233973,24.678248932623,korvpall,kristiine spordimaja,"kännu tn 86, kristiine linnaosa, tallinna linn, harju maakond"
