rajatisid,rajatisnimi,kompleks,liik,omandiliik,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad,renoveerimisaasta,algusaasta,parkimiskohad,normalized_lockers,normalized_parking,normalized_renovation,normalized_start,normalized_condition,facilities_scores
4250,otepää wakepark,otepää seikluskeskus,"muu vabas õhus asuv spordiobjekt, spordi abirajatis, välispalliväljak",kinnisasi,füüsiline isik,aivar kullamaa,37004072733,osaühing,sest sell oü,16705257,58.04225902,26.51148805,valgamaa,81,otepää,nüpli küla,5567,0,9071,võrkpalliplats,väga hea,"võrkpall, sulgpall",2012.0,2012.0,20.0,0.0,0.011614401858304297,0.8823529411764706,0.9,1.0,0.5338160142105624
2817,oü lenne spordisaalid,0,"võimla, spordihall, spordisaal",kinnisasi,osaühing,osaühing lenne,10258691,osaühing,osaühing lenne,10258691,59.4096878,24.74133426,harjumaa,37,tallinn,kesklinna linnaosa,298,50,5732,pallimängude saal,rahuldav,"korvpall, võrkpall",1963.0,1963.0,8.0,0.03333333333333333,0.004645760743321719,0.4019607843137255,0.49166666666666664,0.6,0.31501169980187194
3621,paadrema rannavõrkpalliplats,0,välispalliväljak,kinnisasi,füüsiline isik,margit merila,46404154229,mittetulundusühing,mittetulundusühing paadrema külaselts,80293766,58.511352,23.840976,pärnumaa,68,lääneranna,mõtsu küla,5173,0,7975,rannavõrkpalliplats,rahuldav,rannavõrkpall,2002.0,2002.0,10.0,0.0,0.005807200929152149,0.7843137254901961,0.8166666666666667,0.6,0.35955506592881054
6059,padel arenas,0,"võimla, spordihall, spordisaal",kinnisasi,aktsiaselts,nbi ekspeditsiooni aktsiaselts,10057030,osaühing,padel arenas oü,16603054,59.40597541,24.6512536,harjumaa,37,tallinn,mustamäe linnaosa,482,64,12277,padel arenas,väga hea,padel,2023.0,2023.0,30.0,0.042666666666666665,0.017421602787456445,0.9901960784313726,0.9916666666666667,1.0,0.5622740213158435
5842,padelstar mustamäe,0,"võimla, spordihall, spordisaal",hoonestusõigus,osaühing,astlanda arendus oü,12556990,osaühing,oü padelstar mustamäe,16615962,59.39978753,24.66490728,harjumaa,37,tallinn,mustamäe linnaosa,482,48,11942,padelstar mustamäe,väga hea,padel,2023.0,2023.0,56.0,0.032,0.032520325203252036,0.9901960784313726,0.9916666666666667,1.0,0.5598289574366333
3207,padise jõulinnak,padise tervisespordikompleks,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,59.22442856,24.14802008,harjumaa,37,lääne-harju,padise küla,5812,0,6931,padise küla virgestusala,rahuldav,harrastusvõimlemine,2014.0,2014.0,4.0,0.0,0.0023228803716608595,0.9019607843137255,0.9166666666666666,0.6,0.3761455557832889
4261,padise rannavõrkpalliväljak,padise tervisespordikompleks,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,59.225358,24.143094,harjumaa,37,lääne-harju,padise küla,5812,0,9106,rannavõrkpalliplats,hea,rannavõrkpall,2018.0,2018.0,0.0,0.0,0.0,0.9411764705882353,0.95,0.8,0.4616176470588236
2805,padise spordihoone,padise tervisespordikompleks,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,59.225376,24.148142,harjumaa,37,lääne-harju,padise küla,5812,100,5717,võimla,hea,"korvpall, sulgpall, võrkpall, saalijalgpall, tennis",2017.0,1981.0,20.0,0.06666666666666667,0.011614401858304297,0.9313725490196079,0.6416666666666667,0.8,0.46580130832820943
2806,padise spordihoone miniarena,padise tervisespordikompleks,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,59.225119,24.143057,harjumaa,37,lääne-harju,padise küla,5812,0,5716,padise spordihoone miniarena,hea,"võrkpall, jalgpall, korvpall",2007.0,2007.0,0.0,0.0,0.0,0.8333333333333334,0.8583333333333333,0.8,0.44625000000000004
3597,padise terviserajad,padise tervisespordikompleks,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,kohaliku omavalitsuse üksus,lääne-harju vallavalitsus,77000200,59.225272,24.14237,harjumaa,37,lääne-harju,padise küla,5812,0,9159,suusarajad,hea,murdmaasuusatamine,2018.0,2006.0,0.0,0.0,0.0,0.9411764705882353,0.85,0.8,0.4566176470588236
3241,paduvere jalgpalliväljak ja rannavõrkpalliplats,paduvere spordiväljakud,välispalliväljak,kinnisasi,füüsiline isik,tiit lääne,35810212734,mittetulundusühing,paduvere talumuuseumi selts,80149555,58.80099,26.330844,jõgevamaa,50,jõgeva,paduvere küla,5817,10,7053,pihlaku nimeline paduvere keskstaadion,hea,jalgpall,2003.0,1976.0,10.0,0.006666666666666667,0.005807200929152149,0.7941176470588235,0.6,0.8,0.43170212475234004
3242,paduvere staadion ja tenniseväljak,paduvere spordiväljakud,"staadion, tenniseplats",kinnisasi,füüsiline isik,tiit lääne,35810212734,mittetulundusühing,paduvere talumuuseumi selts,80149555,58.799812,26.320184,jõgevamaa,50,jõgeva,paduvere küla,5817,6,7055,staadion,mitterahuldav,"jalgpall, kergejõustik",2003.0,1976.0,150.0,0.004,0.08710801393728224,0.7941176470588235,0.6,0.4,0.27496716540274646
5468,pae promenaadi jõulinnak,0,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,lasnamäe linnaosa valitsus,75016013,kohaliku omavalitsuse üksus,lasnamäe linnaosa valitsus,75016013,59.43597413,24.82704589,harjumaa,37,tallinn,lasnamäe linnaosa,387,0,11258,pae promenaadi jõulinnak,väga hea,"harrastusvõimlemine, kulturism ja fitness",2019.0,2019.0,0.0,0.0,0.0,0.9509803921568627,0.9583333333333334,1.0,0.5430147058823529
5483,pagari jõulinnak,pagari spordiväljakud,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.25901662,27.38126423,ida-virumaa,45,alutaguse,pagari küla,5841,0,11284,pagari jõulinnak,hea,"harrastusvõimlemine, kulturism ja fitness",2018.0,2018.0,3.0,0.0,0.0017421602787456446,0.9411764705882353,0.95,0.8,0.4617047550727609
643,pagari korvpalliväljak,pagari spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.259347,27.381486,ida-virumaa,45,alutaguse,pagari küla,5841,0,1450,pagari korvpalliväljak,hea,korvpall,2002.0,2002.0,10.0,0.0,0.005807200929152149,0.7843137254901961,0.8166666666666667,0.8,0.4395550659288106
2852,pahkla võrkpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,kohila vallavalitsus,75018851,kohaliku omavalitsuse üksus,kohila vallavalitsus,75018851,59.181528,24.852802,raplamaa,71,kohila,pahkla küla,5854,0,6104,pahkla võrkpalliväljak,rahuldav,võrkpall,2005.0,1998.0,10.0,0.0,0.005807200929152149,0.8137254901960784,0.7833333333333333,0.6,0.3608295757327321
1818,paide e-piim spordihall,sa paide spordikeskus,"muu hoones asuv spordiobjekt, võimla, spordihall, spordisaal",hoonestusõigus,sihtasutus,sihtasutus paide spordikeskus,90005018,sihtasutus,sihtasutus paide spordikeskus,90005018,58.8863778,25.56487219,järvamaa,52,paide,paide linn,5860,192,1899,pallimängude saal,väga hea,"indiaca, ilu- ja rühmvõimlemine, võrkpall, saalijalgpall, korvpall, sulgpall, tennis, lauatennis",2009.0,2009.0,4.0,0.128,0.0023228803716608595,0.8529411764705882,0.875,1.0,0.5675602616656419
5432,paide hammerbecki põhikooli riigikaitse õppeklass,0,sisetiir,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,kohaliku omavalitsuse üksus,paide hammerbecki põhikool,75002459,58.8856081,25.56499188,järvamaa,52,paide,paide linn,5860,0,11204,paide hammerbecki põhikooli riigikaitse õppeklass,hea,laskmine,2009.0,2009.0,0.0,0.0,0.0,0.8529411764705882,0.875,0.8,0.44904411764705887
4634,paide hillar hanssoo põhikooli rulapark,paide hillar hanssoo põhikool,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.88021539,25.54284811,järvamaa,52,paide,paide linn,5860,0,9855,paide hillar hanssoo põhikooli rulapark,väga hea,"bmx-vabastiil, rulasport, rull-iluuisutamine, muud rulluisutamise alad",2019.0,2019.0,15.0,0.0,0.008710801393728223,0.9509803921568627,0.9583333333333334,1.0,0.5434502459520394
1869,paide hillar hanssoo põhikooli võimla,paide hillar hanssoo põhikool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,kohaliku omavalitsuse üksus,paide hillar hanssoo põhikool,75002465,58.880535,25.541818,järvamaa,52,paide,paide linn,5860,64,9854,paide hillar hanssoo põhikooli võimla,väga hea,"korvpall, võrkpall",2019.0,1997.0,18.0,0.042666666666666665,0.010452961672473868,0.9509803921568627,0.775,1.0,0.5471706872993101
4297,paide jõulinnak,sa paide spordikeskus,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.88614339,25.56645633,järvamaa,52,paide,paide linn,5860,0,9212,paide jõulinnak,väga hea,harrastusvõimlemine,2018.0,2018.0,0.0,0.0,0.0,0.9411764705882353,0.95,1.0,0.5416176470588235
1863,paide karja tn korvpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.88331334,25.57025007,järvamaa,52,paide,paide linn,5860,0,3004,karja tn korvpalliväljak,väga hea,korvpall,2021.0,1994.0,2.0,0.0,0.0011614401858304297,0.9705882352941176,0.75,1.0,0.5346168955387033
1821,paide kesklinna staadion,sa paide spordikeskus,"staadion, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.885508,25.566216,järvamaa,52,paide,paide linn,5860,0,2093,staadion,väga hea,"kergejõustik, jalgpall",2009.0,1970.0,0.0,0.0,0.0,0.8529411764705882,0.55,1.0,0.5127941176470588
1862,paide laia tn korvpalliväljakud,sa paide spordikeskus,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.888729,25.558662,järvamaa,52,paide,paide linn,5860,0,2115,laia tn korvpalliväljakud,rahuldav,korvpall,2009.0,1976.0,10.0,0.0,0.005807200929152149,0.8529411764705882,0.6,0.6,0.3555844776935164
1861,paide laia tn võimla,0,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,kohaliku omavalitsuse üksus,paide avatud noortekeskus,75034471,58.88887199,25.55761143,järvamaa,52,paide,paide linn,5860,70,2997,võimla,hea,"võrkpall, korvpall, indiaca",2009.0,1976.0,20.0,0.04666666666666667,0.011614401858304297,0.8529411764705882,0.6,0.8,0.4498748377399741
1819,paide linna kunstmurustaadion,sa paide spordikeskus,välispalliväljak,hoonestusõigus,sihtasutus,sihtasutus paide spordikeskus,90005018,sihtasutus,sihtasutus paide spordikeskus,90005018,58.87650745,25.54099777,järvamaa,52,paide,paide linn,5860,40,1897,kunstmurustaadion,väga hea,jalgpall,2009.0,2009.0,18.0,0.02666666666666667,0.010452961672473868,0.8529411764705882,0.875,1.0,0.5375667657306825
1860,paide linna staadion,paide hillar hanssoo põhikool,staadion,kinnisasi,sihtasutus,sihtasutus paide spordikeskus,90005018,sihtasutus,sihtasutus paide spordikeskus,90005018,58.8784058,25.54070045,järvamaa,52,paide,paide linn,5860,80,2122,staadion,hea,"kergejõustik, jalgpall",2002.0,1989.0,10.0,0.05333333333333334,0.005807200929152149,0.7843137254901961,0.7083333333333334,0.8,0.45013839926214394
1858,paide linna võimla,sa paide spordikeskus,"võimla, spordihall, spordisaal",kinnisasi,sihtasutus,sihtasutus paide spordikeskus,90005018,sihtasutus,sihtasutus paide spordikeskus,90005018,58.88069233,25.55750468,järvamaa,52,paide,paide linn,5860,40,2323,võimlemis- ja lauatennisesaal,hea,"aeroobika, lauatennis",2007.0,1985.0,8.0,0.02666666666666667,0.004645760743321719,0.8333333333333334,0.675,0.8,0.4453156213704995
1865,paide ristiku elamurajooni spordiväljak,sa paide spordikeskus,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,58.885192,25.537323,järvamaa,52,paide,paide linn,5860,0,3614,rannavõrkpalliplats,hea,rannavõrkpall,2009.0,2001.0,10.0,0.0,0.005807200929152149,0.8529411764705882,0.8083333333333333,0.8,0.4460011443601832
1859,paide siseskatepark,sa paide spordikeskus,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.88166574,25.55047157,järvamaa,52,paide,paide linn,5860,64,9941,paide siseskatepark,väga hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2019.0,1999.0,10.0,0.042666666666666665,0.005807200929152149,0.9509803921568627,0.7916666666666666,1.0,0.5477717325954772
3915,paide tehisjärve jõulinnak,paide tehisjärve spordirajatised,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.88556655,25.58561679,järvamaa,52,paide,paide linn,5860,0,8551,paide tehisjärve jõulinnak,väga hea,harrastusvõimlemine,2017.0,2017.0,15.0,0.0,0.008710801393728223,0.9313725490196079,0.9416666666666667,1.0,0.5406561283049806
1867,paide tehisjärve korvpalliväljak,paide tehisjärve spordirajatised,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.882672,25.582679,järvamaa,52,paide,paide linn,5860,0,2950,korvpalliplats,hea,korvpall,2002.0,1995.0,8.0,0.0,0.004645760743321719,0.7843137254901961,0.7583333333333333,0.8,0.43658032725285245
1866,paide tehisjärve rannavõrkpalliväljakud,paide tehisjärve spordirajatised,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.885336,25.583982,järvamaa,52,paide,paide linn,5860,0,7312,rannavõrkpalliplats - 1,väga hea,rannavõrkpall,2011.0,1995.0,6.0,0.0,0.003484320557491289,0.8725490196078431,0.7583333333333333,1.0,0.5253457846553256
5052,paide tennise- ja padeliväljakud,paide hillar hanssoo põhikool,"tenniseplats, välispalliväljak",kinnisasi,sihtasutus,sihtasutus paide spordikeskus,90005018,sihtasutus,sihtasutus paide spordikeskus,90005018,58.87858287,25.54178953,järvamaa,52,paide,paide linn,5860,0,10542,tenniseväljakud,väga hea,tennis,2020.0,2020.0,0.0,0.0,0.0,0.9607843137254902,0.9666666666666667,1.0,0.5444117647058824
5792,paide terviserada,paide tehisjärve spordirajatised,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,58.88395069,25.57979762,järvamaa,52,paide,paide linn,5860,0,11866,paide terviserada,väga hea,"tervisejooks ja -kõnd, kepikõnd, maastikusõit",2023.0,2023.0,50.0,0.0,0.029036004645760744,0.9901960784313726,0.9916666666666667,1.0,0.5500547414087587
1820,paide tervisespordirada,sa paide spordikeskus,sportliku liikumise püsirada,muu,sihtasutus,sihtasutus paide spordikeskus,90005018,sihtasutus,sihtasutus paide spordikeskus,90005018,58.87692872,25.54011411,järvamaa,52,paide,paide linn,5860,0,1909,paide tervisespordirada,rahuldav,tervisejooks ja -kõnd,2009.0,2009.0,10.0,0.0,0.005807200929152149,0.8529411764705882,0.875,0.6,0.36933447769351646
4464,paide ujula,0,siseujula,kinnisasi,aktsiaselts,as kingstor vara,12515985,aktsiaselts,aktsiaselts neli kuningat,10561604,58.88609694,25.5673055,järvamaa,52,paide,paide linn,5860,84,9427,siseujumisbassein,väga hea,ujumine,2019.0,2019.0,10.0,0.056,0.005807200929152149,0.9509803921568627,0.9583333333333334,1.0,0.5601050659288106
3586,paide ülejõe discgolfi park,0,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,sihtasutus,sihtasutus paide spordikeskus,90005018,58.87795071,25.57605386,järvamaa,52,paide,paide linn,5860,0,7904,discgolfi park,hea,discgolf,2016.0,2016.0,10.0,0.0,0.005807200929152149,0.9215686274509803,0.9333333333333333,0.8,0.4591138894582224
1864,paide ülejõe staadion,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,kohaliku omavalitsuse üksus,paide linnavalitsus,77000246,58.877763,25.576494,järvamaa,52,paide,paide linn,5860,0,2953,ülejõe staadion,rahuldav,jalgpall,2000.0,1930.0,0.0,0.0,0.0,0.7647058823529411,0.21666666666666667,0.6,0.3273039215686274
698,paikuse - sindi asfaltrada,0,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,tori vallavalitsus,77000341,kohaliku omavalitsuse üksus,tori vallavalitsus,77000341,58.38842163,24.63915224,pärnumaa,68,tori,sindi linn,7607,0,2370,sportliku liikumise rada,väga hea,"kiirrulluisutamine, kepikõnd",2014.0,2014.0,0.0,0.0,0.0,0.9019607843137255,0.9166666666666666,1.0,0.536029411764706
3770,paikuse discgolfi park,0,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.3608898,24.60567229,pärnumaa,68,pärnu,paikuse alev,5864,0,8275,paikuse disc-golfi park,väga hea,discgolf,2016.0,2016.0,50.0,0.0,0.029036004645760744,0.9215686274509803,0.9333333333333333,1.0,0.5402753296440528
4409,paikuse jõulinnak,paikuse spordiväljakud,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.37600575,24.60786913,pärnumaa,68,pärnu,paikuse alev,5864,0,9356,paikuse jõulinnak,väga hea,harrastusvõimlemine,2020.0,2014.0,0.0,0.0,0.0,0.9607843137254902,0.9166666666666666,1.0,0.5419117647058824
1609,paikuse korvpalliplats,paikuse spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.378522,24.611676,pärnumaa,68,pärnu,paikuse alev,5864,0,6452,paikuse korvpalliplats,väga hea,korvpall,2022.0,1989.0,0.0,0.0,0.0,0.9803921568627451,0.7083333333333334,1.0,0.5334558823529412
5874,paikuse multifunktsionaalne palliväljak,paikuse spordikeskus,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.37137308,24.61365755,pärnumaa,68,pärnu,paikuse alev,5864,0,12008,paikuse multifunktsionaalne palliväljak,väga hea,"jalgpall, korvpall, käsipall, maahoki, võrkpall",2023.0,2023.0,0.0,0.0,0.0,0.9901960784313726,0.9916666666666667,1.0,0.5486029411764706
1610,paikuse palliväljakud,paikuse spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.37648,24.608978,pärnumaa,68,pärnu,paikuse alev,5864,0,5017,palliväljak,rahuldav,jalgpall,1992.0,1992.0,0.0,0.0,0.0,0.6862745098039216,0.7333333333333333,0.6,0.3452941176470588
2926,paikuse rannavõrkpalliplats,paikuse spordikeskus,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.371135,24.612368,pärnumaa,68,pärnu,paikuse alev,5864,0,6159,paikuse rannavõrkpalliplats,hea,rannavõrkpall,2012.0,2012.0,0.0,0.0,0.0,0.8823529411764706,0.9,0.8,0.4532352941176471
2927,paikuse skatepark,paikuse spordikeskus,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.371309,24.613366,pärnumaa,68,pärnu,paikuse alev,5864,0,6160,paikuse skatepark,väga hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2012.0,2012.0,0.0,0.0,0.0,0.8823529411764706,0.9,1.0,0.533235294117647
1608,paikuse spordi- ja tervisekeskuse spordisaalid,paikuse spordikeskus,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.3716216,24.61191745,pärnumaa,68,pärnu,paikuse alev,5864,129,1263,pallisaal,väga hea,"lauatennis, aeroobika, võrkpall, saalihoki, korvpall, akrobaatiline võimlemine, indiaca, sulgpall",2014.0,2014.0,45.0,0.086,0.02613240418118467,0.9019607843137255,0.9166666666666666,1.0,0.5631360319737652
1607,paikuse spordikompleksi staadion,paikuse spordikeskus,staadion,kinnisasi,kohaliku omavalitsuse üksus,pärnu linnavalitsus,75000064,kohaliku omavalitsuse üksus,pärnu spordikeskus,77001470,58.370568,24.614654,pärnumaa,68,pärnu,paikuse alev,5864,60,1251,staadion,hea,"jalgpall, kergejõustik",2004.0,2004.0,30.0,0.04,0.017421602787456445,0.803921568627451,0.8333333333333334,0.8,0.45492990366878466
4166,paistu jõulinnakud,paistu spordiväljakud,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,viljandi vallavalitsus,75038606,mittetulundusühing,paistu kultuuriselts,80391581,58.271053,25.629339,viljandimaa,84,viljandi vald,paistu küla,5872,0,8898,jõulinnak - 1,väga hea,harrastusvõimlemine,2017.0,2017.0,10.0,0.0,0.005807200929152149,0.9313725490196079,0.9416666666666667,1.0,0.5405109482817517
2592,paistu kooli spordiväljakud,paistu kool,"muu vabas õhus asuv spordiobjekt, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,viljandi vallavalitsus,75038606,kohaliku omavalitsuse üksus,viljandi vallavalitsus,75038606,58.241073,25.592694,viljandimaa,84,viljandi vald,sultsi küla,7790,0,4997,võrkpalliplats,rahuldav,võrkpall,2010.0,1967.0,15.0,0.0,0.008710801393728223,0.8627450980392157,0.525,0.6,0.35296004987360796
2589,paistu kooli võimla,paistu kool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,viljandi vallavalitsus,75038606,kohaliku omavalitsuse üksus,paistu kool,75009326,58.240904,25.591718,viljandimaa,84,viljandi vald,sultsi küla,7790,30,4957,võimla,hea,"korvpall, võrkpall",2005.0,2005.0,15.0,0.02,0.008710801393728223,0.8137254901960784,0.8416666666666667,0.8,0.44989142242262764
5191,paistu korvpalliplats,paistu spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,viljandi vallavalitsus,75038606,mittetulundusühing,paistu kultuuriselts,80391581,58.27133907,25.63014507,viljandimaa,84,viljandi vald,paistu küla,5872,0,10796,korvpalliplats,rahuldav,korvpall,2008.0,2008.0,15.0,0.0,0.008710801393728223,0.8431372549019608,0.8666666666666667,0.6,0.3680825988932158
2591,paistu rannavõrkpalliplats ja jalgpalliväljak,paistu spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,viljandi vallavalitsus,75038606,mittetulundusühing,paistu kultuuriselts,80391581,58.27114159,25.63009143,viljandimaa,84,viljandi vald,paistu küla,5872,0,5132,rannavõrkpalliplats,rahuldav,rannavõrkpall,2008.0,1993.0,15.0,0.0,0.008710801393728223,0.8431372549019608,0.7416666666666667,0.6,0.36183259889321584
1850,pajusi tiigi palliväljakud,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,põltsamaa vallavalitsus,77000358,kohaliku omavalitsuse üksus,põltsamaa vallavalitsus,77000358,58.704559,25.930535,jõgevamaa,50,põltsamaa,pajusi küla,5894,0,3885,rannavõrkpalliväljak,hea,rannavõrkpall,2010.0,2010.0,10.0,0.0,0.005807200929152149,0.8627450980392157,0.8833333333333333,0.8,0.4507315365170459
4644,pala discgolfi park,anna haava nim pala kool,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,peipsiääre vallavalitsus,77000192,kohaliku omavalitsuse üksus,anna haava nimeline pala kool,75014787,58.671593,27.016492,tartumaa,79,peipsiääre,pala küla,5905,0,9865,pala discgolfi park,hea,discgolf,2021.0,2019.0,0.0,0.0,0.0,0.9705882352941176,0.9583333333333334,0.8,0.46497549019607853
44,pala multifunktsionaalne mänguväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,peipsiääre vallavalitsus,77000192,kohaliku omavalitsuse üksus,peipsiääre vallavalitsus,77000192,58.6709,27.021689,tartumaa,79,peipsiääre,pala küla,5905,0,3742,pala multifunktsionaalne mänguväljak,väga hea,"jalgpall, korvpall",2010.0,2010.0,10.0,0.0,0.005807200929152149,0.8627450980392157,0.8833333333333333,1.0,0.5307315365170459
43,pala suusa- ja jalgrattarada,anna haava nim pala kool,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,peipsiääre vallavalitsus,77000192,kohaliku omavalitsuse üksus,anna haava nimeline pala kool,75014787,58.670418,27.017344,tartumaa,79,peipsiääre,pala küla,5905,0,3913,pala jalgrattarada,hea,"tervisejooks ja -kõnd, maastikusõit, kepikõnd",2015.0,1995.0,0.0,0.0,0.0,0.9117647058823529,0.7583333333333333,0.8,0.449093137254902
5146,palade discgolfi park,0,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,hiiumaa vallavalitsus,77000424,kohaliku omavalitsuse üksus,hiiumaa vallavalitsus,77000424,58.96250908,22.84814358,hiiumaa,39,hiiumaa,palade küla,5908,0,10742,palade discgolfi park,väga hea,discgolf,2020.0,2020.0,10.0,0.0,0.005807200929152149,0.9607843137254902,0.9666666666666667,1.0,0.54470212475234
1179,palade jalgpalliväljak,palade tervisespordikeskus,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,hiiumaa vallavalitsus,77000424,kohaliku omavalitsuse üksus,palade põhikool,75020641,58.962569,22.847743,hiiumaa,39,hiiumaa,palade küla,5908,0,3621,jalgpalliväljak,rahuldav,jalgpall,2010.0,2001.0,0.0,0.0,0.0,0.8627450980392157,0.8083333333333333,0.6,0.36669117647058824
