rajatisid,rajatisnimi,kompleks,liik,omandiliik,ehstaatus,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad
5962,Kambja orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.2263,26.6854,Tartumaa,79,,,,,12100,Kambja orienteerumiskaart,,Orienteerumine
1881,Kambja Spordihoone,,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,58.23668647,26.69368236,Tartumaa,79,Kambja,Kambja alevik,2641,40,2400,Pallimängude saal,Väga hea,"võrkpall, Korvpall, Sulgpall, Maadlus"
1883,Kambja staadion,Kambja staadion,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,58.23715,26.702764,Tartumaa,79,Kambja,Kambja alevik,2641,40,2398,Kambja staadion,Väga hea,"jalgpall, Kergejõustik"
4213,Kambja terviserajad,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,Kohaliku omavalitsuse üksus,Kambja Vallavalitsus,77000275,58.228055,26.696616,Tartumaa,79,Kambja,Suure-Kambja küla,7828,0,8995,Sportliku liikumise rada,Hea,"Tervisejooks ja -kõnd, Kepikõnd"
1780,Kammeri Kooli staadion,Kammeri Kool,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Kammeri Kool,70006197,58.173862,26.635258,Tartumaa,79,Kambja,Kammeri küla,2644,0,3161,Staadion,Väga hea,"Kergejõustik, jalgpall"
1782,Kammeri Kooli tenniseväljak,Kammeri Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Kammeri Kool,70006197,58.17454067,26.6359784,Tartumaa,79,Kambja,Kammeri küla,2644,0,4539,Tenniseväljak,Väga hea,"Tennis, Korvpall"
1781,Kammeri Kooli võimla,Kammeri Kool,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,-,Haridus- ja Teadusministeerium,70000740,-,Kammeri Kool,70006197,58.174032,26.636631,Tartumaa,79,Kambja,Kammeri küla,2644,32,3520,Võimla,Väga hea,"Korvpall, võrkpall"
3234,Kanavere vibuväljak,,Välitiir,Kinnisasi,Spordialases kasutuses,Füüsiline isik,Tiit Viirelaid,36607010271,Mittetulundusühing,Mittetulundusühing Sagittarius,80243254,59.16194836,25.06879023,Harjumaa,37,Kose,Kanavere küla,2657,0,6992,Kanavere vibuväljak,Rahuldav,vibusport
1565,Kanepi Gümnaasiumi võimla,Kanepi Gümnaasium,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kanepi Vallavalitsus,77000186,Kohaliku omavalitsuse üksus,Kanepi Gümnaasium,75011777,57.98698435,26.76013058,Põlvamaa,64,Kanepi,Kanepi alevik,2667,50,644,Võimla,Rahuldav,"Korvpall, Käsipall, võrkpall, Sulgpall"
4707,Kanepi orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,57.978109,26.74714,Põlvamaa,64,,,,,9930,Kanepi orienteerumiskaart,,Orienteerumine
5399,Kanepi orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,57.9798,26.7573,Põlvamaa,64,,,,,11160,Kanepi orienteerumiskaart,,Orienteerumine
1566,Kanepi staadion ja palliplatsid,Kanepi Gümnaasium,"Muu spordiplats, Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kanepi Vallavalitsus,77000186,Kohaliku omavalitsuse üksus,Kanepi Gümnaasium,75011777,57.98717614,26.76327553,Põlvamaa,64,Kanepi,Kanepi alevik,2667,0,646,Staadion,Rahuldav,"Jalgpall, Kergejõustik"
